timestamp,root_features
2018-02-11 17:15:00,"['Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-02-11 17:20:00,"['Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Gas_Temp']"
2018-02-11 17:25:00,"['Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-02-15 20:20:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-02-15 20:25:00,"['Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-02-15 20:30:00,"['Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-02-16 10:45:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft']"
2018-02-17 09:05:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft']"
2018-02-17 09:10:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft']"
2018-02-17 09:15:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft']"
2018-02-17 09:20:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft']"
2018-02-17 09:25:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft']"
2018-02-17 09:30:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft']"
2018-02-17 09:35:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft']"
2018-02-17 09:40:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft']"
2018-02-17 09:45:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_cone_draft', 'Cyclone_Material_Temp']"
2018-02-17 09:50:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Material_Temp', 'Cyclone_cone_draft']"
2018-02-17 09:55:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Material_Temp', 'Cyclone_cone_draft']"
2018-02-17 10:00:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Material_Temp', 'Cyclone_cone_draft']"
2018-02-17 10:05:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Material_Temp', 'Cyclone_cone_draft']"
2018-02-17 10:10:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft']"
2018-02-17 10:15:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-02-17 10:20:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-02-17 10:25:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-02-17 10:30:00,"['Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Gas_Outlet_Temp']"
2018-02-17 10:35:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Gas_Outlet_Temp']"
2018-02-17 10:40:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-02-17 10:45:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-02-17 10:50:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Material_Temp']"
2018-02-17 10:55:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Material_Temp']"
2018-02-17 11:00:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-02-17 11:05:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Material_Temp', 'Cyclone_cone_draft']"
2018-02-17 11:10:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-02-17 11:15:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Material_Temp', 'Cyclone_cone_draft']"
2018-02-17 11:20:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Material_Temp']"
2018-02-17 11:25:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-02-17 11:30:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Material_Temp']"
2018-02-17 11:35:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Material_Temp']"
2018-02-17 11:40:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-02-17 11:45:00,"['Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-02-17 11:50:00,"['Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-02-17 11:55:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Material_Temp', 'Cyclone_Inlet_Draft']"
2018-02-17 12:00:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Material_Temp', 'Cyclone_cone_draft']"
2018-02-17 12:05:00,"['Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-02-17 12:10:00,"['Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-02-17 12:15:00,"['Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-02-17 12:20:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-02-17 13:40:00,"['Cyclone_Material_Temp', 'Cyclone_Gas_Outlet_Temp', 'Cyclone_Inlet_Gas_Temp']"
2018-02-17 22:20:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Material_Temp', 'Cyclone_Inlet_Draft']"
2018-02-17 22:25:00,"['Cyclone_Inlet_Draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Gas_Temp']"
2018-02-17 22:35:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft']"
2018-02-17 22:40:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft']"
2018-02-17 22:50:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft']"
2018-02-17 22:55:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Material_Temp', 'Cyclone_Inlet_Gas_Temp']"
2018-02-19 20:40:00,"['Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-02-19 20:45:00,"['Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-02-19 23:50:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-02-19 23:55:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-02-20 00:00:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-02-20 00:05:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Material_Temp', 'Cyclone_cone_draft']"
2018-02-20 00:10:00,"['Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-02-20 00:15:00,"['Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-02-20 00:20:00,"['Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-02-20 00:25:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-02-20 00:30:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-02-20 00:35:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-02-20 00:40:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-02-20 00:45:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-02-20 00:50:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_Inlet_Gas_Temp']"
2018-02-20 01:00:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-02-20 01:05:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-02-20 01:50:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-02-20 02:00:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-02-20 02:05:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-02-20 02:10:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_Inlet_Gas_Temp']"
2018-02-20 02:15:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_Inlet_Gas_Temp']"
2018-02-22 12:25:00,"['Cyclone_Material_Temp', 'Cyclone_cone_draft', 'Cyclone_Gas_Outlet_Temp']"
2018-02-22 18:25:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_Inlet_Gas_Temp']"
2018-02-22 18:35:00,"['Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Gas_Temp']"
2018-02-23 13:50:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Material_Temp', 'Cyclone_cone_draft']"
2018-02-24 09:15:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_Inlet_Gas_Temp']"
2018-02-24 09:20:00,"['Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-02-24 09:25:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_Material_Temp']"
2018-02-24 09:30:00,"['Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-02-24 09:35:00,"['Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-02-24 09:40:00,"['Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Gas_Temp']"
2018-02-24 09:45:00,"['Cyclone_Material_Temp', 'Cyclone_Gas_Outlet_Temp', 'Cyclone_Outlet_Gas_draft']"
2018-02-24 09:50:00,"['Cyclone_Material_Temp', 'Cyclone_Gas_Outlet_Temp', 'Cyclone_Inlet_Gas_Temp']"
2018-02-24 10:05:00,"['Cyclone_Material_Temp', 'Cyclone_Gas_Outlet_Temp', 'Cyclone_Inlet_Gas_Temp']"
2018-02-24 10:10:00,"['Cyclone_Material_Temp', 'Cyclone_Gas_Outlet_Temp', 'Cyclone_Inlet_Gas_Temp']"
2018-02-24 10:15:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Material_Temp', 'Cyclone_Inlet_Gas_Temp']"
2018-02-26 07:15:00,"['Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-02-26 07:20:00,"['Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-02-26 07:25:00,"['Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-02-26 07:30:00,"['Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-02-26 07:35:00,"['Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-02-26 07:40:00,"['Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-02-26 10:05:00,"['Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Material_Temp']"
2018-02-26 10:10:00,"['Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-02-26 10:25:00,"['Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-02-26 18:05:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Material_Temp']"
2018-02-26 18:10:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-02-26 18:15:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-02-26 18:30:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-02-26 18:35:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-02-26 18:40:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-02-26 18:45:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Gas_Outlet_Temp', 'Cyclone_Material_Temp']"
2018-02-26 18:50:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-02-26 18:55:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-02-26 19:00:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-02-26 19:05:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-02-26 19:10:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-02-26 19:15:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-02-26 19:20:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-02-26 19:25:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-02-26 19:30:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-02-26 19:35:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-02-26 19:40:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-02-26 19:45:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-02-26 19:50:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-02-26 19:55:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-02-26 20:00:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-02-26 20:05:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-02-26 20:10:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-02-28 19:05:00,"['Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-02-28 19:10:00,"['Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-02-28 19:15:00,"['Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-02-28 19:20:00,"['Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-02-28 19:25:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Material_Temp', 'Cyclone_Inlet_Draft']"
2018-02-28 19:35:00,"['Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Gas_Temp']"
2018-02-28 19:45:00,"['Cyclone_Material_Temp', 'Cyclone_Inlet_Gas_Temp', 'Cyclone_Outlet_Gas_draft']"
2018-02-28 19:55:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Material_Temp', 'Cyclone_Inlet_Gas_Temp']"
2018-03-02 17:20:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Material_Temp', 'Cyclone_cone_draft']"
2018-03-07 19:25:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-03-07 19:30:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-03-07 19:35:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-03-07 19:40:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-03-07 19:45:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Material_Temp', 'Cyclone_cone_draft']"
2018-03-07 19:50:00,"['Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-03-07 19:55:00,"['Cyclone_Material_Temp', 'Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft']"
2018-03-07 20:00:00,"['Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Gas_Outlet_Temp']"
2018-03-07 20:05:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-03-07 20:10:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-03-07 23:05:00,"['Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Gas_Temp']"
2018-03-07 23:10:00,"['Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-03-07 23:15:00,"['Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-03-07 23:20:00,"['Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-03-08 01:05:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Gas_Outlet_Temp', 'Cyclone_cone_draft']"
2018-03-08 01:10:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Gas_Outlet_Temp', 'Cyclone_Inlet_Draft']"
2018-03-08 01:15:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_Gas_Outlet_Temp']"
2018-03-08 01:20:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-03-08 01:25:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-03-11 13:00:00,"['Cyclone_Material_Temp', 'Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft']"
2018-03-11 13:05:00,"['Cyclone_Material_Temp', 'Cyclone_cone_draft', 'Cyclone_Gas_Outlet_Temp']"
2018-03-13 02:25:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-03-13 02:30:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-03-13 02:35:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Material_Temp']"
2018-03-13 02:40:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-03-13 02:45:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-03-13 02:50:00,"['Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Gas_Temp']"
2018-03-13 02:55:00,"['Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-03-13 03:00:00,"['Cyclone_Material_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-03-13 03:05:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-03-13 03:10:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-03-13 03:15:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_Inlet_Gas_Temp']"
2018-03-13 03:25:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-03-13 03:30:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-03-13 03:35:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-03-13 03:40:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-03-13 03:45:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Gas_Temp', 'Cyclone_Inlet_Draft']"
2018-03-13 03:50:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-03-13 03:55:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft', 'Cyclone_cone_draft']"
2018-03-16 06:00:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft']"
2018-03-16 18:20:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft']"
2018-03-17 12:10:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Material_Temp', 'Cyclone_Inlet_Gas_Temp']"
2018-03-17 16:50:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-03-20 00:15:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-03-20 00:20:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-03-20 00:25:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-03-20 00:30:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-03-20 00:35:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-03-20 00:40:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-03-20 00:45:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Gas_Outlet_Temp']"
2018-03-20 00:55:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-03-20 01:00:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-03-20 01:10:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Inlet_Draft']"
2018-03-20 01:15:00,"['Cyclone_Inlet_Gas_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-03-20 01:20:00,"['Cyclone_Inlet_Gas_Temp', 'Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft']"
2018-03-20 19:50:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Inlet_Gas_Temp', 'Cyclone_Outlet_Gas_draft']"
2018-03-20 20:20:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Material_Temp', 'Cyclone_Inlet_Gas_Temp']"
2018-03-21 03:45:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Material_Temp']"
2018-03-21 03:50:00,"['Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-03-21 03:55:00,"['Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-03-21 04:00:00,"['Cyclone_Outlet_Gas_draft', 'Cyclone_cone_draft', 'Cyclone_Material_Temp']"
2018-03-26 09:50:00,"['Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Material_Temp']"
2018-04-01 16:10:00,"['Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-04-01 16:15:00,"['Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-04-01 16:20:00,"['Cyclone_cone_draft', 'Cyclone_Outlet_Gas_draft', 'Cyclone_Inlet_Draft']"
2018-04-04 01:30:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Material_Temp', 'Cyclone_cone_draft']"
2018-04-04 01:45:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Material_Temp', 'Cyclone_cone_draft']"
2018-04-04 01:50:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Material_Temp', 'Cyclone_cone_draft']"
2018-04-04 01:55:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Material_Temp', 'Cyclone_cone_draft']"
2018-04-04 02:00:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Material_Temp', 'Cyclone_cone_draft']"
2018-04-04 02:05:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Material_Temp', 'Cyclone_cone_draft']"
2018-04-04 02:10:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Material_Temp', 'Cyclone_cone_draft']"
2018-04-04 02:15:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Material_Temp', 'Cyclone_cone_draft']"
2018-04-04 02:20:00,"['Cyclone_Gas_Outlet_Temp', 'Cyclone_Material_Temp', 'Cyclone_cone_draft']"
